# IncludedObjects
# Cgfs: 3, Materials: 0, Palettes: 1, Placements: 5

[CGFs]
      0: objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
      1: objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf
      2: objects/buildingsets/hangar/discount/wall/hangar_discount_rollupdoor_smaller_a.cgf

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
    [0.99999999999998468, 0.00000017484555315, 0.00000000000000000, 0.00000000000000000]
    [-0.00000017484555315, 0.99999999999998468, -0.00000000000000000, 110.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 16.00000000000000000]
  #1 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf
    [0.99999999999999467, 0.00000010331603306, 0.00000000000000000, 0.00000000000000000]
    [-0.00000010331603306, 0.99999999999999467, -0.00000000000000000, 7.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 16.00000000000000000]
  #2 objects/buildingsets/hangar/discount/wall/hangar_discount_rollupdoor_smaller_a.cgf
    [1.04999995231626819, 0.00000018358788215, 0.00000000000000000, 0.00000000000000000]
    [-0.00000018358788215, 1.04999995231626819, -0.00000000000000000, 34.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.04999995231628418, 0.00000000000000000]
  #3 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf
    [0.99999999999998468, 0.00000017484555315, 0.00000000000000000, 0.00000000000000000]
    [-0.00000017484555315, 0.99999999999998468, -0.00000000000000000, 110.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 16.00000000000000000]
  #4 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
    [0.99999999999999467, 0.00000010331603306, 0.00000000000000000, 0.00000000000000000]
    [-0.00000010331603306, 0.99999999999999467, -0.00000000000000000, 7.00000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 16.00000000000000000]
