# IncludedObjects
# Cgfs: 3, Materials: 0, Palettes: 1, Placements: 5

[CGFs]
      0: objects/buildingsets/hangar/discount/wall/hangar_discount_rollupdoor_smaller_a.cgf
      1: objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
      2: objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/buildingsets/hangar/discount/wall/hangar_discount_rollupdoor_smaller_a.cgf
    [-1.04999995231627175, -0.00000027538171878, 0.00000000000000000, 64.00000000000000000]
    [0.00000027538171878, -1.04999995231627175, 0.00000000000000000, 90.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.04999995231630816, 0.00000000000000000]
  #1 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
    [-0.99999999999999845, -0.00000008742277657, 0.00000000000000000, 64.00000000000000000]
    [0.00000008742277657, -0.99999999999999845, 0.00000000000000000, 110.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000244, 16.00000000000000000]
  #2 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf
    [-0.99999999999999845, -0.00000008742277657, 0.00000000000000000, 64.00000000000000000]
    [0.00000008742277657, -0.99999999999999845, 0.00000000000000000, 110.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000244, 16.00000000000000000]
  #3 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_right.cgf
    [-0.99999999999998823, -0.00000026226831551, 0.00000000000000000, 64.00000000000000000]
    [0.00000026226831551, -0.99999999999998823, 0.00000000000000000, 7.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000002287, 16.00000000000000000]
  #4 objects/buildingsets/hangar/discount/wall/hangar_discount_specialty_room_small_door_left.cgf
    [-0.99999999999998823, -0.00000026226831551, 0.00000000000000000, 64.00000000000000000]
    [0.00000026226831551, -0.99999999999998823, 0.00000000000000000, 7.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000002287, 16.00000000000000000]
