# IncludedObjects
# Cgfs: 49, Materials: 2, Palettes: 7, Placements: 113

[CGFs]
      0: objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_rack_4_b.cgf
      1: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
      2: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_1_0125x0125x0125_a.cgf
      3: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_a.cgf
      4: data/objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_4_a.cgf
      5: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_b.cgf
      6: objects/buildingsets/human/universal/prop/maintence/tool/tool_crowbar_2_a.cgf
      7: objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_2_a.cgf
      8: objects/buildingsets/human/universal/prop/maintence/tool/tool_power_1_case_a.cgf
      9: objects/buildingsets/human/lowtech/prop/maintenance/trolley/trolley_mobile_1_a.cgf
     10: objects/buildingsets/human/hightech/prop/cryostaging/cage/cage_cryostaging_1_a.cgf
     11: objects/buildingsets/human/common/light/maintenance/set_a/common_light_maint_set_a_rectangle_0025x002m_a.cgf
     12: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_01x005x005_a.cgf
     13: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_stack_02.cgf
     14: objects/buildingsets/human/common/light/maintenance/set_a/common_light_maint_set_a_rectangle_0025x002m_a_damaged_a.cgf
     15: objects/default/3dtext/o.cgf
     16: objects/default/3dtext/p.cgf
     17: objects/default/3dtext/d.cgf
     18: objects/default/3dtext/e.cgf
     19: objects/default/3dtext/l.cgf
     20: objects/buildingsets/human/common/light/panel/set_b/common_light_panel_set_b_rectangle_00125x04m_a.cgf
     21: objects/buildingsets/human/common/light/panel/set_b/common_light_panel_set_b_square_01x01m_b.cgf
     22: objects/default/3dtext/t.cgf
     23: data/objects/buildingsets/human/utilitarian/ugf/int/common/planter/util_ugf_planter_08x02_a_soil.cgf
     24: data/objects/buildingsets/human/hightech/prop/storage/canister/canister_portable_water_1_a.cgf
     25: data/objects/planets/flora/tree/salix_01/salix_01_g.cgf
     26: objects/buildingsets/human/common/light/integrated/set_a/common_light_integrated_set_a_capsule_0025x005m_a.cgf
     27: data/objects/planets/flora/giant_leaf/snake_plant_01/snake_plant_01_dead_a.cgf
     28: objects/buildingsets/human/common/light/panel/set_b/common_light_panel_set_b_square_01x01m_b_damaged_b.cgf
     29: data/objects/buildingsets/human/hightech/prop/storage/canister/canister_portable_hosepipe_1_a.cgf
     30: data/objects/buildingsets/human/hightech/prop/trashcan/trashcan_hospital_1_single_c.cgf
     31: data/objects/planets/flora/giant_leaf/snake_plant_01/snake_plant_01_dead_b.cgf
     32: objects/buildingsets/human/brand/associatedscience/signs/frame/asd_signs_frame_8x1_a.cgf
     33: objects/default/3dtext/b.cgf
     34: objects/default/3dtext/a.cgf
     35: data/objects/buildingsets/human/utilitarian/prop/machine/generator/generator_standing_1_a.cgf
     36: objects/default/3dtext/0.cgf
     37: objects/default/3dtext/n.cgf
     38: objects/buildingsets/human/brand/associatedscience/signs/asd_sign_8x1_elev_transit_lobby_a.cgf
     39: objects/buildingsets/human/common/light/panel/set_b/common_light_panel_set_b_square_01x01m_b_damaged_a.cgf
     40: data/objects/buildingsets/human/utilitarian/ugf/int/common/planter/util_ugf_planter_08x02_a.cgf
     41: data/objects/buildingsets/human/utilitarian/prop/machine/generator/generator_mobile_gaz_1_a.cgf
     42: objects/default/3dtext/w.cgf
     43: objects/default/3dtext/u.cgf
     44: objects/default/3dtext/y.cgf
     45: data/objects/buildingsets/human/common/light/work/industrial/set_a/common_light_work_industrial_set_a_floor_a.cgf
     46: objects/buildingsets/human/brand/associatedscience/signs/asd_sign_8x1_elev_engineering_wing_a.cgf
     47: objects/default/3dtext/1.cgf
     48: objects/default/3dtext/r.cgf

[Materials]
      0: materials/dev/solid_colour/solid_colour_white
      1: materials/dev/blue_wall_a

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default
      1: Libs/Foundry/Records/TintPalettes/brand/util/util_blue_a
      2: Libs/Foundry/Records/TintPalettes/Brand/ASD/facility/asd_facility_default|prop
      3: Libs/Foundry/Records/TintPalettes/brand/asd/facility/lab/asd_facility_lab_b9|prop<222>
      4: Libs/Foundry/Records/TintPalettes/brand/Util/util_red_b<321>
      5: Libs/Foundry/Records/TintPalettes/brand/util/util_yellow_a
      6: Libs/Foundry/Records/TintPalettes/Generic/gen_grey_darkgrey_yellow

[Placements]
  #0 objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_rack_4_b.cgf
    [0.03490058018409464, 0.99939065055297516, 0.00000000000000000, 5.50384376396868902]
    [-0.99939065055297516, 0.03490058018409464, -0.00000000000000000, 1.92947127781053496]
    [-0.00000000000000000, 0.00000000000000000, 0.99999986145493303, 0.25000000000000000]
  #1 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
    [0.15643464951659072, 0.98768830379603301, 0.00000000000000000, 21.79722224924080365]
    [-0.98768830379603301, 0.15643464951659072, -0.00000000000000000, 1.57012987442431040]
    [-0.00000000000000000, 0.00000000000000000, 0.99999999251243177, 0.25000000000000000]
  #2 objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_1_0125x0125x0125_a.cgf
    [0.99619476639472293, -0.08715494785227522, 0.00000000000000000, -3.00000000000000000]
    [0.08715494785227522, 0.99619476639472293, 0.00000000000000000, 8.38000000000010914]
    [0.00000000000000000, 0.00000000000000000, 0.99999999876368473, 0.25000000000000000]
  #3 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_a.cgf
    [0.15643464951659072, 0.98768830379603301, 0.00000000000000000, 22.51273078860094756]
    [-0.98768830379603301, 0.15643464951659072, -0.00000000000000000, 2.92972215245708867]
    [-0.00000000000000000, 0.00000000000000000, 0.99999999251243177, 0.25000000000000000]
  #4 data/objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_4_a.cgf
    [0.03489996034509718, 0.00000000000000017, -0.99939120890464339, 5.92798942663512207]
    [-0.99939120890464328, -0.00000001404780612, -0.03489996034509707, 2.31951174857931619]
    [-0.00000001403924858, 1.00000039783390782, -0.00000000049026736, 1.03125000000000000]
  #5 data/objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_4_a.cgf
    [0.03489996034509718, 0.00000000000000017, -0.99939120890464339, 5.92798942663512207]
    [-0.99939120890464328, -0.00000001404780612, -0.03489996034509707, 2.31951174857931619]
    [-0.00000001403924858, 1.00000039783390782, -0.00000000049026736, 1.62500000000000000]
  #6 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_b.cgf
    [-0.15643462310551237, -0.98768830516746720, 0.00000000000000000, 15.87500000000000000]
    [0.98768830516746720, -0.15643462310551237, 0.00000000000000000, 2.25500000000010914]
    [0.00000000000000000, 0.00000000000000000, 0.99999998973537352, 0.25910828914493322]
  #7 objects/buildingsets/human/universal/prop/maintence/tool/tool_crowbar_2_a.cgf
    [0.99938807522342632, -0.03484569464526919, -0.00304166024579938, -2.55657120466958077]
    [0.03493047443272465, 0.99878483232334425, 0.03476664648597853, 8.47929907562865992]
    [0.00182649617217969, -0.03485161856592735, 0.99939082826800807, 1.50249814987182617]
  #8 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
    [0.15643464951659072, 0.98768830379603301, 0.00000000000000000, 22.41450821760736289]
    [-0.98768830379603301, 0.15643464951659072, -0.00000000000000000, 1.67479419790606698]
    [-0.00000000000000000, 0.00000000000000000, 0.99999999251243177, 0.25000000000000000]
  #9 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_a.cgf
    [-0.15643462310551237, -0.98768830516746720, 0.00000000000000000, 15.87500000000000000]
    [0.98768830516746720, -0.15643462310551237, 0.00000000000000000, 2.25500000000010914]
    [0.00000000000000000, 0.00000000000000000, 0.99999998973537352, 0.25000000000000000]
  #10 data/objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_4_a.cgf
    [0.03489996034509718, 0.00000000000000017, -0.99939120890464339, 5.95416485995974654]
    [-0.99939120890464328, -0.00000001404780612, -0.03489996034509707, 1.56996881258737631]
    [-0.00000001403924858, 1.00000039783390782, -0.00000000049026736, 1.62500000000000000]
  #11 data/objects/buildingsets/human/lowtech/prop/storage/canister/canister_liquid_4_a.cgf
    [0.03489996034509718, 0.00000000000000017, -0.99939120890464339, 5.95416485995974654]
    [-0.99939120890464328, -0.00000001404780612, -0.03489996034509707, 1.56996881258737631]
    [-0.00000001403924858, 1.00000039783390782, -0.00000000049026736, 1.03125000000000000]
  #12 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
    [0.15643464951659072, 0.98768830379603301, 0.00000000000000000, 23.02004662588115025]
    [-0.98768830379603301, 0.15643464951659072, -0.00000000000000000, 1.77070217646860328]
    [-0.00000000000000000, 0.00000000000000000, 0.99999999251243177, 0.87201166152954102]
  #13 objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_2_a.cgf
    [0.90630819745103941, -0.42261730096053712, 0.00000000000000000, -3.12038266978697720]
    [0.42261730096053712, 0.90630819745103941, 0.00000000000000000, 8.66162240815538098]
    [0.00000000000000000, 0.00000000000000000, 0.99999996591906015, 1.48646521568298340]
