# IncludedObjects
# Cgfs: 26, Materials: 1, Palettes: 7, Placements: 56

[CGFs]
      0: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_25_01.cgf
      1: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_greeble_100_03.cgf
      2: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_beam_01.cgf
      3: data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_50_01.cgf
      4: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_cornerout90_25_02.cgf
      5: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_utility_cornerclamp_r_25_01.cgf
      6: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_utility_straight_150_01.cgf
      7: data/objects/spaceships/ships/drak/kit/usables/panels/drak_common_control_panel_mount.cgf
      8: data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_utility_cornerclamp_l_25_01.cgf
      9: data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_cornerout90_25_02.cgf
     10: data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_utility_cornerclamp_r_25_01.cgf
     11: data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_straight_150_01.cgf
     12: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_connector_01.cgf
     13: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_doorway_250cm.cgf
     14: data/objects/spaceships/ships/drak/kit/addons/lights/drak_com_light_rect_10_01.cgf
     15: objects/spaceships/ships/drak/kit/addons/lights/drak_com_light_mounted_150_01.cgf
     16: objects/spaceships/ships/drak/kit/addons/lights/drak_com_light_bar_75_01.cgf
     17: data/objects/spaceships/ships/drak/kit/addons/lights/drak_com_light_wall_round_01.cgf
     18: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_exterior_01.cgf
     19: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_02.cgf
     20: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_window_01.cgf
     21: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_base_01.cgf
     22: objects/spaceships/ships/drak/kit/mod/com/elevator/drak_mod_com_elevator_shaft_01.cgf
     23: objects/spaceships/ships/drak/kit/addons/lights/drak_com_light_bar_50_01.cgf
     24: objects/spaceships/ships/drak/ironclad/interior/owners_airlock/drak_ironclad_interior_owners_airlock_glass_01_a.cgf
     25: objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_doorway_200cm.cgf

[Materials]
      0: materials/vehicles/manufacturer/drak/drak_int_master_01

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/brand/drak/drak_interior/drak_default_01|wall
      1: Libs/Foundry/Records/TintPalettes/brand/drak/drak_interior/drak_ironclad/drak_ironclad_hold_01|wall
      2: Libs/Foundry/Records/TintPalettes/Brand/DRAK/drak_interior/drak_ironclad/drak_ironclad_common_01|wall
      3: Libs/Foundry/Records/TintPalettes/Brand/DRAK/drak_interior/drak_default_01
      4: Libs/Foundry/Records/TintPalettes/brand/drak/drak_interior/drak_ironclad/drak_ironclad_common_01|floor
      5: Libs/Foundry/Records/TintPalettes/Brand/DRAK/drak_interior/drak_ironclad/drak_ironclad_hold_01|addon<321>
      6: Libs/Foundry/Records/TintPalettes/brand/drak/drak_interior/drak_ironclad/drak_ironclad_common_01|ceiling

[Placements]
  #0 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_25_01.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -14.34374900000000075]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -11.71875000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -2.00000000000000000]
  #1 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_greeble_100_03.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -14.78999999999999915]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -16.40630000000000166]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, -1.90625000000000000]
  #2 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_beam_01.cgf
    [-0.00000064012100026, -1.00000042674731060, 0.00000000000000000, -16.06250100000000103]
    [1.00000042674731060, -0.00000064012100026, 0.00000000000000000, -16.08342100000000130]
    [0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -1.87500000000000000]
  #3 data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_50_01.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -14.18745000000000012]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -12.12500000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -1.96875000000000000]
  #4 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_beam_01.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -14.31249200000000066]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -11.99999700000000047]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, -2.00000000000000000]
  #5 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_cornerout90_25_02.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -14.15625200000000028]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -15.96875000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -2.00000000000000000]
  #6 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_utility_cornerclamp_r_25_01.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -14.25000000000000000]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -11.90625000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -1.93750000000000000]
  #7 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_utility_straight_150_01.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -14.54000199999999943]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -16.24474299999999971]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, -2.00000000000000000]
  #8 objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_beam_01.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -14.34374200000000066]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -11.81249700000000047]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, -2.00000000000000000]
  #9 data/objects/spaceships/ships/drak/kit/usables/panels/drak_common_control_panel_mount.cgf
    [-0.00000064012100026, -1.00000042674731060, 0.00000000000000000, -13.95611899999999928]
    [1.00000042674731060, -0.00000064012100026, 0.00000000000000000, -12.75000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -0.59350000000000003]
  #10 data/objects/spaceships/ships/drak/kit/mod/com/wall/drak_mod_com_wall_flat_50_01.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -14.18825000000000003]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -15.62500000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -2.00000000000000000]
