# IncludedObjects
# Cgfs: 54, Materials: 1, Palettes: 3, Placements: 192

[CGFs]
      0: objects/spaceships/derelicts/habitation/elec_components/derelict_habitation_glowstick.cgf
      1: objects/buildingsets/human/lowtech/prop/storage/crate/crate_stack_1_03x025x0125_a.cgf
      2: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
      3: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
      4: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
      5: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_closed_005x010x0025_a.cgf
      6: objects/buildingsets/human/universal/prop/tech/laptop/laptop_cased_1_open_a.cgf
      7: objects/props/mission/cargo/cargo_container_1_025x075x025_closed_a.cgf
      8: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_cloth_c.cgf
      9: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_2_0125x0125x0125_b.cgf
     10: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
     11: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_00625x00625x00625_a.cgf
     12: objects/buildingsets/human/hightech/prop/storage/crate/crate_01x005x005_b.cgf
     13: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_5_025x0125x0125_a.cgf
     14: objects/buildingsets/human/hightech/prop/storage/crate/crate_016x008x008_open_a.cgf
     15: objects/buildingsets/human/hightech/prop/tech/radar/radar_slaver_1_a.cgf
     16: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_a.cgf
     17: objects/props/mission/cargo/cargo_container_1_025x075x025_a.cga
     18: objects/buildingsets/human/universal/prop/storage/bag/bag_holdall_4_a.cgf
     19: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_b.cgf
     20: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_a.cgf
     21: objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_1_a.cgf
     22: objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_2_a.cgf
     23: objects/buildingsets/human/hightech/prop/storage/crate/crate_slaver_1_open_0075x015x0075_a.cgf
     24: objects/buildingsets/human/lowtech/prop/maintenance/trolley/trolley_mobile_1_a.cgf
     25: objects/buildingsets/human/hightech/prop/storage/crate/crate_slaver_1_0075x015x0075_a.cgf
     26: objects/buildingsets/human/universal/prop/tech/laptop/laptop_cased_1_closed_a.cgf
     27: objects/buildingsets/human/lowtech/prop/maintenance/cable/cable_reel_1_a.cgf
     28: objects/buildingsets/human/universal/prop/food/mre/food_ration_pack_e.cgf
     29: objects/buildingsets/human/universal/prop/food/mre/food_ration_pack_h.cgf
     30: objects/buildingsets/human/hightech/prop/maintenance/cable/cable_floor_1_f.cgf
     31: objects/buildingsets/human/hightech/prop/tech/sensor/sensor_slaver_1_a.cgf
     32: objects/buildingsets/human/universal/prop/food/mre/food_ration_pack_g.cgf
     33: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_c.cgf
     34: objects/buildingsets/human/universal/prop/storage/bag/bag_holdall_3_a.cgf
     35: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_b.cgf
     36: objects/buildingsets/human/hightech/prop/storage/bag/bag_roll_1_slaver_a.cgf
     37: objects/buildingsets/human/universal/prop/tech/beacon/beacon_portable_1_a.cgf
     38: objects/buildingsets/human/universal/prop/tech/beacon/beacon_portable_1_b.cgf
     39: objects/buildingsets/human/hightech/prop/storage/crate/crate_016x008x008_a.cgf
     40: objects/buildingsets/human/lowtech/prop/accessory/tool/tool_spanner_2_adjustable_b.cgf
     41: objects/buildingsets/human/hightech/prop/tech/datapad/datapad_tablet_2_slaver_a.cgf
     42: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_4_025x0125x0125_a.cgf
     43: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_grenade_1x05x025_a.cgf
     44: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_open_1x05x025_a.cgf
     45: objects/buildingsets/human/hightech/prop/maintenance/ladder/ladder_mobile_1_b.cgf
     46: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_2_005x0025x0025_a.cgf
     47: objects/props/mission/cargo/cargo_container_1_025x075x025_open_single_a.cgf
     48: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_closed_005x005x005_a.cgf
     49: objects/buildingsets/human/universal/prop/storage/storage_emergency_pack/storage_emergency_pack_d.cgf
     50: objects/buildingsets/human/universal/prop/medical/stretcher/stretcher_field_1_a.cgf
     51: objects/buildingsets/human/universal/prop/storage/storage_emergency_pack/storage_emergency_pack_e.cgf
     52: objects/buildingsets/human/universal/prop/medical/stretcher/stretcher_field_1_folded_a.cgf
     53: objects/buildingsets/human/hightech/prop/storage/crate/crate_01x005x005_a.cgf

[Materials]
      0: objects/props/mission/cargo/cargo_container_1_pressley_a

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default
      1: Libs/Foundry/Records/TintPalettes/Brand/FleetWeek/2022/container_crusader
      2: Libs/Foundry/Records/TintPalettes/Brand/FleetWeek/2022/container_pressley

[Placements]
  #0 objects/spaceships/derelicts/habitation/elec_components/derelict_habitation_glowstick.cgf
    [0.012342737662297518, 0.70710613044253079, 0.70699915356258181, -395.29589300000225]
    [-0.012342073036987445, 0.70710688464403681, -0.70699841084883019, 111.80522100000235]
    [-0.99984726637660326, 4.6072258897538674E-07, 0.017454797038016917, 5.0034190006554127]
  #1 objects/buildingsets/human/lowtech/prop/storage/crate/crate_stack_1_03x025x0125_a.cgf
    [3.8258070389543239E-07, -1.0300950371605866, -1.0155443219924501E-07, -384.91645861021243]
    [1.0300950371605906, 3.8258069920652799E-07, 4.7364575945862377E-08, 88.304944396484643]
    [-4.7364538228207325E-08, -1.0155444979059807E-07, 1.0300950371606565, 4.8040341287851334]
  #2 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.25015355269644868, -0.81821426213585802, -1.771756545785098E-07, -383.77912901923992]
    [0.81821426213585879, -0.25015355269639789, -2.3580596562322246E-07, 89.084240586031228]
    [1.7370112532538906E-07, -2.3837698097659783E-07, 0.85560001092164895, 5.2903255820274353]
  #3 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -383.71876585180871]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 88.147228797432035]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 5.2799550127238035]
  #4 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -383.64595062844455]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 88.581371791660786]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 4.7990340143442154]
  #5 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.99999999999987343, -8.6511198252691869E-07, 1.2992591453159547E-07, -385.3181912698783]
    [8.6511198868089364E-07, -0.99999999999988076, 4.7365212840044001E-08, 89.446546210441738]
    [1.2992587355533353E-07, 4.7365325240492177E-08, 1.0000000000002465, 5.2897186130285263]
  #6 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-2.1574087247345853E-06, 1.0000000333752759, 2.2423111546735478E-07, -386.0868686165195]
    [-1.0000000333751853, -2.1574088325372448E-06, 4.8117074759119609E-07, 88.587598951533437]
    [4.8117123134823703E-07, -2.2423007738487274E-07, 1.0000000333774874, 4.7990340031683445]
  #7 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -385.65669361269102]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 87.376783283427358]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 5.2532758563756943]
  #8 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -386.08396114455536]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 87.592390284407884]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 4.7990340497344732]
  #9 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.99999999999987343, -8.6511198252691869E-07, 1.2992591453159547E-07, -384.43342698016204]
    [8.6511198868089364E-07, -0.99999999999988076, 4.7365212840044001E-08, 87.362805424723774]
    [1.2992587355533353E-07, 4.7365325240492177E-08, 1.0000000000002465, 4.7990340776741505]
  #10 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -386.1607818917837]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 89.055250425357372]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 5.2999870032072067]
  #11 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -383.65934129524976]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 87.830934827681631]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 4.7500659190118313]
  #12 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [-1.6516461005027892E-06, 1.0000000333759411, 1.8867016744061016E-07, -383.65934159769677]
    [-1.0000000333757637, -1.6516462184084782E-06, 6.2495986007407443E-07, 87.364818659145385]
    [6.249601716895692E-07, -1.8866913522783462E-07, 1.0000000333771097, 4.7500659245997667]
  #13 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [0.059487600615956024, 0.85072267604706386, 8.1654218557161962E-08, -386.00123711465858]
    [-0.85072267604701957, 0.059487600615924778, 2.9285019540992371E-07, 87.311964175198227]
    [2.8644100298086844E-07, -1.0188326737558721E-07, 0.85280000361610875, 5.2903987299650908]
  #14 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -386.06007371027954]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 89.321302521508187]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 4.7990339659154415]
  #15 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.5654715626771965E-07, -0.95999995663602511, -1.9051703617575614E-07, -385.61451834253967]
    [0.9599999566359948, 3.5654709519657427E-07, 3.0753762937577641E-07, 87.342786651104689]
    [-3.0753755861710447E-07, -1.9051715039622502E-07, 0.9599999566360421, 4.7868632487952709]
  #16 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -385.1656047378201]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 87.337903572246432]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 5.2532758582383394]
  #17 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_closed_005x010x0025_a.cgf
    [-3.913732535772469E-07, -8.5570331909284899E-07, -0.82999994543095301, -385.59956343634985]
    [-1.4003627601296828E-07, -0.82999994543103339, 8.5570338512480725E-07, 89.349134278018028]
    [-0.82999994543138222, 1.4003667950617932E-07, 3.9137310909775776E-07, 5.2045354805886745]
  #18 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.99619474336248848, 0.087155236520556539, -4.370133670422262E-08, -384.81593295442872]
    [-0.087155236520559454, -0.9961947433624867, 7.0003794002644175E-08, 89.476636217907071]
    [-3.7433844642413418E-08, 7.3546211865657164E-08, 1.0000000009780021, 5.2897186018526554]
  #19 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [3.7140328364498663E-07, -1.0000000333767194, -3.3496447400938074E-08, -386.15486212796532]
    [1.0000000333767134, 3.7140328753076738E-07, -1.1515801319792592E-07, 88.054701062384993]
    [1.1515802563860818E-07, -3.3496404630872714E-08, 1.0000000333767816, 5.2948935329914093]
  #20 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [3.5654715626771965E-07, -0.95999995663602511, -1.9051703617575614E-07, -385.14991869800724]
    [0.9599999566359948, 3.5654709519657427E-07, 3.0753762937577641E-07, 87.346387423574924]
    [-3.0753755861710447E-07, -1.9051715039622502E-07, 0.9599999566360421, 4.773083059117198]
  #21 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.99999999999987343, -8.6511198252691869E-07, 1.2992591453159547E-07, -384.10490365861915]
    [8.6511198868089364E-07, -0.99999999999988076, 4.7365212840044001E-08, 89.321606437209994]
    [1.2992587355533353E-07, 4.7365325240492177E-08, 1.0000000000002465, 4.799033984541893]
  #22 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.99999999999987343, -8.6511198252691869E-07, 1.2992591453159547E-07, -385.09706097561866]
    [8.6511198868089364E-07, -0.99999999999988076, 4.7365212840044001E-08, 89.321607082150877]
    [1.2992587355533353E-07, 4.7365325240492177E-08, 1.0000000000002465, 4.7990339864045382]
  #23 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.029761821915141203, -0.8522805326564985, 2.1147994529389804E-07, -386.22291678912006]
    [0.85228053265651194, -0.029761821915176612, -1.4067209509140248E-07, 87.336683554574847]
    [1.4796683137314061E-07, 2.0644181362385689E-07, 0.85280001898975921, 5.290398720651865]
  #24 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.99756390997710775, -0.069757215886833743, -1.3694432185217845E-07, -384.32960484735668]
    [0.069757215886807319, -0.99756390997710109, 1.8905987615742626E-07, 89.478650064207613]
    [-1.4979901696066925E-07, 1.7904647044226124E-07, 0.99999991182852688, 5.289718609303236]
  #25 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.99999999999990341, -7.5276518162993059E-07, 1.6628555631624223E-07, -384.27846725843847]
    [7.5276516764716978E-07, -0.99999999999991374, -8.4088894484605223E-08, 87.342946545686573]
    [1.6628561961538643E-07, -8.4088769310605568E-08, 1.000000000000183, 5.279955055564642]
  #26 objects/buildingsets/human/universal/prop/tech/laptop/laptop_cased_1_open_a.cgf
    [0.96592592340242045, -0.25881868264762786, 6.3711076435338216E-09, -385.13297599973157]
    [0.25881868264762709, 0.96592592340241901, 5.6247769893936468E-08, 89.305821996647865]
    [-2.071199173961361E-08, -5.2682217387130712E-08, 0.99999999999413436, 6.0802850052714348]
  #27 objects/props/mission/cargo/cargo_container_1_025x075x025_closed_a.cgf
    [0.03489960873949708, -0.99939155442283711, 7.285006223671472E-08, -406.09213035413995]
    [0.99939155442253624, 0.034899608739429579, -7.8191186266194007E-07, 111.07789239101112]
    [7.7889310390854473E-07, 1.0009408185837343E-07, 1.0000007308703593, 4.7873153761029243]
  #28 objects/buildingsets/human/lowtech/prop/storage/crate/crate_stack_1_03x025x0125_a.cgf
    [1.0174129594549639, -0.16114187672306821, -1.1322123703324832E-07, -391.39842088730074]
    [0.16114187672305413, 1.0174129594549646, -1.2732871256220277E-07, -85.110216695349663]
    [1.3174584239529551E-07, 1.0804944502236468E-07, 1.0300950609049266, 4.8040341343730688]
  #29 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [0.769008509322892, -0.37506983400595106, 5.409324034622756E-08, -390.45080170501024]
    [0.37506983400594957, 0.76900850932289389, 3.4662703661603623E-08, -86.111635262146592]
    [-6.3813806231743836E-08, -7.4417612501571632E-09, 0.85560006299220603, 5.2903255727142096]
  #30 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -391.36683448473923]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -86.317836089059711]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 5.2799550294876099]
  #31 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -390.92664568126202]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -86.321839971467853]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 4.7990340236574411]
  #32 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.15643444260822364, -0.98768832343066137, 4.9319034535371727E-07, -390.33371883910149]
    [0.98768832343071244, -0.15643444260838341, -3.038718115509838E-07, -84.534844274632633]
    [3.7728260458389488E-07, 4.3958233686510649E-07, 0.99999997953766173, 5.2897185795009136]
  #33 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.98768848072823978, 0.15643348254786435, -2.0970805652861927E-07, -391.30233857920393]
    [-0.15643348254784387, -0.9876884807282591, -1.1080741883242056E-07, -83.909999421332031]
    [-2.2446022560071906E-07, -7.6637850730486719E-08, 0.99999998471264928, 4.7990340050309896]
  #34 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -392.43095301929861]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -84.52429143153131]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 5.2532758787274361]
  #35 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -392.28483978100121]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -84.068555908743292]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 4.7990340702235699]
  #36 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [-0.15643444260822364, -0.98768832343066137, 4.9319034535371727E-07, -392.25339786685072]
    [0.98768832343071244, -0.15643444260838341, -3.038718115509838E-07, -85.734684339724481]
    [3.7728260458389488E-07, 4.3958233686510649E-07, 0.99999997953766173, 4.7990340944379568]
  #37 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_005x010x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -390.85200724820606]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -83.763839384075254]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 5.2999869920313358]
  #38 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -391.66993830772117]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -86.426008276641369]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 4.7500659301877022]
  #39 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [-0.98768845242018444, 0.15643402770769249, 4.1758081435481828E-09, -392.13031587423757]
    [-0.1564340277076906, -0.98768845242017611, 1.307300098170773E-07, -86.498924555256963]
    [2.4575018427857282E-08, 1.2846727719421516E-07, 1.0000000420345061, 4.7500659562647343]
  #40 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_ammo_0025x005x0025_a.cgf
    [-0.8309428686129231, 0.19183804756510531, -3.9155833125848893E-08, -392.54887254349887]
    [-0.1918380475651025, -0.83094286861292277, -5.7388922847842909E-08, -84.194129745941609]
    [-5.1061958012071951E-08, -4.7109915913620483E-08, 0.85280002778626973, 5.2903987597674131]
  #41 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -390.57347644073889]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -83.821688004769385]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 4.7990339491516352]
  #42 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [0.94818083224887406, -0.15017678581633115, -3.9888617173480863E-07, -392.45793341728859]
    [0.15017678581651525, 0.94818083224881777, 4.58806110448777E-07, -84.571265705861151]
    [3.2220229418348192E-07, -5.1555688978936894E-07, 0.9599999779385836, 4.7868632730096579]
  #43 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_005x005x005_a.cgf
    [0.98768841195077661, -0.15643401612063881, -2.1552636520726792E-07, -392.39253089716658]
    [0.15643401612069194, 0.9876884119507584, 2.5681935885591752E-07, -85.015416344627738]
    [1.7269760961842078E-07, -2.8737315952382316E-07, 1.0000000002507068, 5.2532758936285973]
  #44 objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_4_weapon_closed_005x010x0025_a.cgf
    [-6.0121893789979345E-08, -0.81978133942249021, -0.12984023904646042, -390.47394773853011]
