# IncludedObjects
# Cgfs: 47, Materials: 7, Palettes: 4, Placements: 153

[CGFs]
      0: objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
      1: objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_c.cgf
      2: objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_small_c.cgf
      3: objects/buildingsets/human/lowtech/prop/light/light_navigation_01_a.cgf
      4: objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_small_b.cgf
      5: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
      6: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_1x05x025_a.cgf
      7: data/objects/buildingsets/human/utilitarian/ugf/int/common/barrier/set_a/util_ugf_barrier_set_a_end_01m_b_mirror.cgf
      8: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_grenade_open_05x025x025_a.cgf
      9: objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
     10: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_05x025x025_a.cgf
     11: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_1x05x025_a.cgf
     12: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_open_05x025x025_a.cgf
     13: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_pallet_125x125x025_a.cgf
     14: data/objects/buildingsets/human/utilitarian/ugf/int/common/elevator/util_ugf_cargo_platform_physical_c.cgf
     15: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_open_1x05x025_a.cgf
     16: data/objects/buildingsets/human/utilitarian/ugf/int/common/barrier/set_a/util_ugf_barrier_set_a_end_01m_b.cgf
     17: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_a.cgf
     18: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_grenade_open_1x05x025_a.cgf
     19: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_open_1x05x025_a.cga
     20: data/objects/buildingsets/human/utilitarian/ugf/int/common/barrier/set_a/util_ugf_barrier_set_a_straight_04m_a.cgf
     21: objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_square_cover_c.cgf
     22: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_01x005x005_a.cgf
     23: data/objects/buildingsets/human/lowtech/prop/barrier/barrier_foldable_1_a.cgf
     24: data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_1x05x025_b.cgf
     25: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_stack_02.cgf
     26: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_3_01x005x025_a.cgf
     27: objects/buildingsets/human/lowtech/prop/storage/pallet/pallet_shipping_1_0125x0125x0025_a.cgf
     28: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_1_005x005x005_b.cgf
     29: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_1_01x005x0025_a.cgf
     30: objects/buildingsets/human/universal/prop/storage/bag/bag_holdall_4_a.cgf
     31: objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_2_a.cgf
     32: objects/buildingsets/human/lowtech/prop/storage/box/box_fabric_1_005x005x005_b.cgf
     33: objects/buildingsets/human/universal/prop/storage/loot/loot_stack_1_a.cgf
     34: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_2_005x0025x0025_a.cgf
     35: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_1_005x005x005_a.cgf
     36: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_stack_03.cgf
     37: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_stack_01.cgf
     38: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_grenade_1x05x025_a.cgf
     39: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_3_005x005x005_a.cgf
     40: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_b.cgf
     41: objects/buildingsets/human/universal/prop/storage/bag/bag_toolbox_1_a.cgf
     42: objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_open_1x05x025_a.cgf
     43: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_stack_a.cgf
     44: objects/buildingsets/human/hightech/prop/maintenance/ladder/ladder_mobile_1_b.cgf
     45: objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x0125x0125_b.cgf
     46: objects/buildingsets/human/lowtech/prop/storage/box/box_plastic_2_005x005x005_a.cgf

[Materials]
      0: materials/decals/puddles/puddle_water_f
      1: objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_atlas_ugf
      2: materials/decals/weathered/gloss_wear_light_a
      3: objects/buildingsets/human/lowtech/prop/storage/box/box_fabric_1_f_biological_waste
      4: objects/buildingsets/human/universal/prop/storage/loot/loot_stack_1_a
      5: objects/buildingsets/human/lowtech/prop/storage/box/box_fabric_1_b_radioactive
      6: objects/buildingsets/human/lowtech/prop/storage/box/box_fabric_1_c_medical_waste

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default
      1: Libs/Foundry/Records/TintPalettes/Brand/Util/util_yellow_a<323>
      2: Libs/Foundry/Records/TintPalettes/brand/distributioncentres/dc_default|int_floor
      3: Libs/Foundry/Records/TintPalettes/Generic/gen_beige_burgundy_red

[Placements]
  #0 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [-0.35355240273372007, 0.35355459634687203, 0.00000000000000000, -4.25000000000000000]
    [-0.35355459634687203, -0.35355240273372007, 0.00000000000000000, -11.79419400000000451]
    [0.00000000000000000, 0.00000000000000000, 0.50000015407676246, 0.00409300000000101]
  #1 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_c.cgf
    [-0.00000032646170403, -0.51000020810438107, 0.00000000000000000, 2.53125000000000000]
    [0.51000020810438107, -0.00000032646170403, 0.00000000000000000, -6.50000000000000000]
    [0.00000000000000000, 0.00000000000000000, 0.51000020810448554, 0.00000000000000000]
  #2 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_small_c.cgf
    [1.25000255999318144, -0.00000000000000000, 0.00000000000000000, 4.82356799999999453]
    [0.00000000000000000, -0.00000080015254701, 1.25000255999292542, -0.17073399999999594]
    [-0.00000000000000000, -1.25000255999292542, -0.00000080015254701, -0.66473299999999824]
  #3 objects/buildingsets/human/lowtech/prop/light/light_landing_1_a.cgf
    [-0.35355255875826058, 0.35355381622493071, 0.00000000000000000, 4.24775600000000964]
    [-0.35355381622493071, -0.35355255875826058, 0.00000000000000000, -1.19587400000000343]
    [0.00000000000000000, 0.00000000000000000, 0.49999971277164285, 0.00409300000000101]
  #4 objects/buildingsets/human/lowtech/prop/light/light_navigation_01_a.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -4.47515999999998826]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -9.87327299999999752]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.00000000000000000]
  #5 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_c.cgf
    [-0.00000032646170403, -0.51000020810438107, 0.00000000000000000, -2.50000000000000000]
    [0.51000020810438107, -0.00000032646170403, 0.00000000000000000, -6.50000000000000000]
    [0.00000000000000000, 0.00000000000000000, 0.51000020810448554, 0.00000000000000000]
  #6 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_c.cgf
    [-0.00000032646170403, -0.51000020810438107, 0.00000000000000000, 2.50000000000000000]
    [0.51000020810438107, -0.00000032646170403, 0.00000000000000000, -2.75000000000000000]
    [0.00000000000000000, 0.00000000000000000, 0.51000020810448554, 0.00000000000000000]
  #7 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_small_c.cgf
    [-1.25000106687175538, 0.00000000000000000, 0.00000000000000000, -4.84417999999999438]
    [0.00000000000000000, 0.00000438263819300, 1.25000106686407242, -0.15189499999999612]
    [0.00000000000000000, 1.25000106686407242, -0.00000438263819286, -0.66473399999999927]
  #8 objects/buildingsets/human/utilitarian/decal/light/set_a/util_decal_light_set_a_rect_small_b.cgf
    [0.00000000000000000, 0.00000000000000000, 0.34999999403953552, -4.26583299999998644]
    [-0.34999999403953552, 0.00000000000000000, 0.00000000000000000, -10.24827299999999752]
    [0.00000000000000000, -0.34999999403953552, 0.00000000000000000, 0.15625000000000000]
  #9 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.42732399999999870]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -11.24545299999999770]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, 0.62201200000000156]
  #10 objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_ballistic_1x05x025_a.cgf
    [-0.00000064012100026, -1.00000042674731060, 0.00000000000000000, -4.21999999999999886]
    [1.00000042674731060, -0.00000064012100026, 0.00000000000000000, -7.35999999999999943]
    [0.00000000000000000, 0.00000000000000000, 1.00000042674751533, 0.50000000000000000]
  #11 data/objects/buildingsets/human/utilitarian/ugf/int/common/barrier/set_a/util_ugf_barrier_set_a_end_01m_b_mirror.cgf
    [-0.00000064012100026, 1.00000042674731060, 0.00000000000000000, -4.50000000000000000]
    [-1.00000042674731060, -0.00000064012100026, -0.00000000000000000, -2.50000000000000000]
    [-0.00000000000000000, 0.00000000000000000, 1.00000042674751533, -0.25000000000000000]
  #12 data/objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_grenade_open_05x025x025_a.cgf
    [0.01099425381136873, 0.99993934323571920, 0.00000000000000000, -2.76759400000000255]
    [-0.99993934323571920, 0.01099425381136873, -0.00000000000000000, -4.97411400000000015]
    [-0.00000000000000000, 0.00000000000000000, 0.99999978188375127, 0.75000000000000000]
  #13 objects/buildingsets/human/utilitarian/decal/floor/set_a/util_decal_floor_set_a_cyl_drain_a.cgf
    [1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.62500000000000000]
    [0.00000000000000000, 1.00000000000000000, 0.00000000000000000, -3.00000000000000000]
    [0.00000000000000000, 0.00000000000000000, 1.00000000000000000, -0.12500000000000000]
  #14 objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_05x025x025_a.cgf
    [-0.99909475422058736, 0.01435992254560407, -0.04006379260097357, -3.78999999999999204]
    [0.02773348873104646, -0.49437875332859366, -0.86880500955292383, -7.25000000000000000]
    [-0.03228263396773088, -0.86912892233887562, 0.49353256291997155, 0.85999999999999943]
  #15 objects/buildingsets/human/universal/prop/storage/ammo-box/ammo-box_1_lid_1x05x025_a.cgf
    [0.20739783557317951, 0.09317319033727943, 0.97380947759002334, -1.89994500000000244]
    [-0.01404288636635724, 0.99563493881835996, -0.09227063557212041, -4.91300900000000240]
    [-0.97815588705700818, 0.00546163425675626, 0.20780095141549149, 0.44647199999999998]
  #16 objects/buildingsets/human/hightech/prop/storage/crate/crate_dry_1_0125x00625x00625_a.cgf
    [-1.00000000000000000, 0.00000000000000000, 0.00000000000000000, -0.42732399999999870]
    [0.00000000000000000, -1.00000000000000000, 0.00000000000000000, -11.24545299999999770]
